year,region,Latitude,Longitude,population,values_year,1_against_people_indicator,2_against_freedom_indicator,3_sexual_freedom_indicator,4_family_relationships_indicator,5_property_crimes_indicator,6_collective_security_indicator,7_forgeries_indicator,8_public_administration_indicator,9_justice_administration_indicator,values_year_minus_1,values_year_minus_2,values_year_minus_3
2016,16,42.6954,-1.6761,640.647,921,0,0,0,0,0,1,0,0,0,990.0,949.0,647.0
2016,17,43.263,-2.9349,2.189.534,2386,0,0,0,0,0,1,0,0,0,2392.0,2656.0,2787.0
2016,18,42.2871,-2.5396,315.794,347,0,0,0,0,0,1,0,0,0,339.0,384.0,396.0
2016,9,35.8894,-5.3198,84.519,451,0,0,0,0,0,1,0,0,0,601.0,829.0,1163.0
2016,10,35.293,-2.9387,86.026,223,0,0,0,0,0,1,0,0,0,272.0,302.0,379.0
2015,0,37.3873,-5.9869,8.399.043,13484,0,0,0,0,0,1,0,0,0,15092.0,16119.0,17340.0
2015,1,41.6488,-0.8891,1.317.847,1054,0,0,0,0,0,1,0,0,0,1212.0,1225.0,1411.0
2015,2,43.3619,-5.8494,1.051.229,1111,0,0,0,0,0,1,0,0,0,1320.0,1458.0,1545.0
2015,3,39.5712,2.6466,1.104.479,2517,0,0,0,0,0,1,0,0,0,2810.0,3052.0,2948.0
2015,5,28.2916,-16.6291,2.100.306,3140,0,0,0,0,0,1,0,0,0,3681.0,4159.0,4127.0
2015,4,43.1828,-3.9878,585.179,768,0,0,0,0,0,1,0,0,0,880.0,873.0,1005.0
2015,7,41.6523,-4.7245,2.472.052,2626,0,0,0,0,0,1,0,0,0,3050.0,3329.0,3882.0
2015,6,39.8628,-4.0273,2.059.191,2548,0,0,0,0,0,1,0,0,0,2975.0,3463.0,3749.0
2015,8,41.3851,2.1734,7.508.106,7760,0,0,0,0,0,1,0,0,0,7804.0,8111.0,8282.0
2015,11,39.4699,-0.3763,4.980.689,7501,0,0,0,0,0,1,0,0,0,8470.0,8696.0,8518.0
2015,12,39.4765,-6.3722,1.092.997,966,0,0,0,0,0,1,0,0,0,1076.0,1233.0,1480.0
2015,13,42.5751,-8.1339,2.732.347,4513,0,0,0,0,0,1,0,0,0,4801.0,5145.0,6032.0
2015,14,40.4168,-3.7038,6.436.996,6081,0,0,0,0,0,1,0,0,0,7092.0,7690.0,7649.0
2015,15,37.9922,-1.1307,1.467.288,1411,0,0,0,0,0,1,0,0,0,1534.0,1666.0,1684.0
2015,16,42.6954,-1.6761,640.476,990,0,0,0,0,0,1,0,0,0,949.0,647.0,1022.0
2015,17,43.263,-2.9349,2.189.257,2392,0,0,0,0,0,1,0,0,0,2656.0,2787.0,3335.0
2015,18,42.2871,-2.5396,317.053,339,0,0,0,0,0,1,0,0,0,384.0,396.0,516.0
2015,9,35.8894,-5.3198,84.263,601,0,0,0,0,0,1,0,0,0,829.0,1163.0,1806.0
2015,10,35.293,-2.9387,85.584,272,0,0,0,0,0,1,0,0,0,302.0,379.0,314.0
2014,0,37.3873,-5.9869,8.402.305,15092,0,0,0,0,0,1,0,0,0,16119.0,17340.0,19296.0
2014,1,41.6488,-0.8891,1.325.385,1212,0,0,0,0,0,1,0,0,0,1225.0,1411.0,1640.0
2014,2,43.3619,-5.8494,1.061.756,1320,0,0,0,0,0,1,0,0,0,1458.0,1545.0,1583.0
2014,3,39.5712,2.6466,1.103.442,2810,0,0,0,0,0,1,0,0,0,3052.0,2948.0,2524.0
2014,5,28.2916,-16.6291,2.104.815,3681,0,0,0,0,0,1,0,0,0,4159.0,4127.0,4722.0
2014,4,43.1828,-3.9878,588.656,880,0,0,0,0,0,1,0,0,0,873.0,1005.0,1098.0
2014,7,41.6523,-4.7245,2.494.790,3050,0,0,0,0,0,1,0,0,0,3329.0,3882.0,4280.0
2014,6,39.8628,-4.0273,2.078.611,2975,0,0,0,0,0,1,0,0,0,3463.0,3749.0,4315.0
2014,8,41.3851,2.1734,7.518.903,7804,0,0,0,0,0,1,0,0,0,8111.0,8282.0,11715.0
2014,11,39.4699,-0.3763,5.004.844,8470,0,0,0,0,0,1,0,0,0,8696.0,8518.0,8729.0
2014,12,39.4765,-6.3722,1.099.632,1076,0,0,0,0,0,1,0,0,0,1233.0,1480.0,1638.0
2014,13,42.5751,-8.1339,2.748.695,4801,0,0,0,0,0,1,0,0,0,5145.0,6032.0,6888.0
2014,14,40.4168,-3.7038,6.454.440,7092,0,0,0,0,0,1,0,0,0,7690.0,7649.0,7342.0
2014,15,37.9922,-1.1307,1.466.818,1534,0,0,0,0,0,1,0,0,0,1666.0,1684.0,1748.0
2014,16,42.6954,-1.6761,640.790,949,0,0,0,0,0,1,0,0,0,647.0,1022.0,1194.0
2014,17,43.263,-2.9349,2.188.985,2656,0,0,0,0,0,1,0,0,0,2787.0,3335.0,3568.0
2014,18,42.2871,-2.5396,319.002,384,0,0,0,0,0,1,0,0,0,396.0,516.0,618.0
2014,9,35.8894,-5.3198,84.963,829,0,0,0,0,0,1,0,0,0,1163.0,1806.0,1741.0
2014,10,35.293,-2.9387,84.509,302,0,0,0,0,0,1,0,0,0,379.0,314.0,347.0
2013,0,37.3873,-5.9869,8.440.300,16119,0,0,0,0,0,1,0,0,0,17340.0,19296.0,16049.0
2013,1,41.6488,-0.8891,1.347.150,1225,0,0,0,0,0,1,0,0,0,1411.0,1640.0,1380.0
2013,2,43.3619,-5.8494,1.068.165,1458,0,0,0,0,0,1,0,0,0,1545.0,1583.0,1194.0
2013,3,39.5712,2.6466,1.111.674,3052,0,0,0,0,0,1,0,0,0,2948.0,2524.0,2078.0
2013,5,28.2916,-16.6291,2.118.679,4159,0,0,0,0,0,1,0,0,0,4127.0,4722.0,4187.0
2013,4,43.1828,-3.9878,591.888,873,0,0,0,0,0,1,0,0,0,1005.0,1098.0,777.0
2013,7,41.6523,-4.7245,2.519.875,3329,0,0,0,0,0,1,0,0,0,3882.0,4280.0,3843.0
2013,6,39.8628,-4.0273,2.100.998,3463,0,0,0,0,0,1,0,0,0,3749.0,4315.0,3775.0
2013,8,41.3851,2.1734,7.553.650,8111,0,0,0,0,0,1,0,0,0,8282.0,11715.0,10534.0
2013,11,39.4699,-0.3763,5.113.815,8696,0,0,0,0,0,1,0,0,0,8518.0,8729.0,7933.0
2013,12,39.4765,-6.3722,1.104.004,1233,0,0,0,0,0,1,0,0,0,1480.0,1638.0,1489.0
2013,13,42.5751,-8.1339,2.765.940,5145,0,0,0,0,0,1,0,0,0,6032.0,6888.0,5266.0
2013,14,40.4168,-3.7038,6.495.551,7690,0,0,0,0,0,1,0,0,0,7649.0,7342.0,7563.0
2013,15,37.9922,-1.1307,1.472.049,1666,0,0,0,0,0,1,0,0,0,1684.0,1748.0,1579.0
2013,16,42.6954,-1.6761,644.477,647,0,0,0,0,0,1,0,0,0,1022.0,1194.0,1059.0
2013,17,43.263,-2.9349,2.191.682,2787,0,0,0,0,0,1,0,0,0,3335.0,3568.0,3241.0
2013,18,42.2871,-2.5396,322.027,396,0,0,0,0,0,1,0,0,0,516.0,618.0,519.0
2013,9,35.8894,-5.3198,84.180,1163,0,0,0,0,0,1,0,0,0,1806.0,1741.0,1381.0
2013,10,35.293,-2.9387,83.679,379,0,0,0,0,0,1,0,0,0,314.0,347.0,304.0
2019,0,37.3873,-5.9869,8.414.240,3988,0,0,0,0,0,0,1,0,0,3740.0,3594.0,3606.0
2019,1,41.6488,-0.8891,1.319.291,446,0,0,0,0,0,0,1,0,0,433.0,357.0,330.0
2019,2,43.3619,-5.8494,1.022.800,220,0,0,0,0,0,0,1,0,0,185.0,178.0,201.0
2019,3,39.5712,2.6466,1.149.460,716,0,0,0,0,0,0,1,0,0,639.0,476.0,479.0
2019,5,28.2916,-16.6291,2.153.389,1114,0,0,0,0,0,0,1,0,0,754.0,875.0,643.0
2019,4,43.1828,-3.9878,581.078,162,0,0,0,0,0,0,1,0,0,124.0,106.0,145.0
2019,7,41.6523,-4.7245,2.399.548,840,0,0,0,0,0,0,1,0,0,811.0,774.0,643.0
2019,6,39.8628,-4.0273,2.032.863,1177,0,0,0,0,0,0,1,0,0,1061.0,942.0,840.0
2019,8,41.3851,2.1734,7.675.217,3791,0,0,0,0,0,0,1,0,0,3456.0,3235.0,3563.0
2019,11,39.4699,-0.3763,5.003.769,3250,0,0,0,0,0,0,1,0,0,3206.0,2794.0,2687.0
2019,12,39.4765,-6.3722,1.067.710,445,0,0,0,0,0,0,1,0,0,445.0,373.0,347.0
2019,13,42.5751,-8.1339,2.699.499,886,0,0,0,0,0,0,1,0,0,803.0,708.0,652.0
2019,14,40.4168,-3.7038,6.663.394,4042,0,0,0,0,0,0,1,0,0,3445.0,3257.0,2931.0
2019,15,37.9922,-1.1307,1.493.898,708,0,0,0,0,0,0,1,0,0,679.0,540.0,466.0
2019,16,42.6954,-1.6761,654.214,374,0,0,0,0,0,0,1,0,0,340.0,269.0,515.0
2019,17,43.263,-2.9349,2.207.776,1195,0,0,0,0,0,0,1,0,0,1025.0,963.0,952.0
2019,18,42.2871,-2.5396,316.798,73,0,0,0,0,0,0,1,0,0,64.0,52.0,66.0
2019,9,35.8894,-5.3198,84.777,543,0,0,0,0,0,0,1,0,0,602.0,474.0,362.0
2019,10,35.293,-2.9387,86.487,289,0,0,0,0,0,0,1,0,0,196.0,42.0,52.0
2018,0,37.3873,-5.9869,8.384.408,3740,0,0,0,0,0,0,1,0,0,3594.0,3606.0,3524.0
2018,1,41.6488,-0.8891,1.308.728,433,0,0,0,0,0,0,1,0,0,357.0,330.0,303.0
2018,2,43.3619,-5.8494,1.028.244,185,0,0,0,0,0,0,1,0,0,178.0,201.0,188.0
2018,3,39.5712,2.6466,1.128.908,639,0,0,0,0,0,0,1,0,0,476.0,479.0,417.0
2018,5,28.2916,-16.6291,2.127.685,754,0,0,0,0,0,0,1,0,0,875.0,643.0,701.0
2018,4,43.1828,-3.9878,580.229,124,0,0,0,0,0,0,1,0,0,106.0,145.0,113.0
2018,7,41.6523,-4.7245,2.409.164,811,0,0,0,0,0,0,1,0,0,774.0,643.0,541.0
2018,6,39.8628,-4.0273,2.026.807,1061,0,0,0,0,0,0,1,0,0,942.0,840.0,752.0
2018,8,41.3851,2.1734,7.600.065,3456,0,0,0,0,0,0,1,0,0,3235.0,3563.0,3241.0
2018,11,39.4699,-0.3763,4.963.703,3206,0,0,0,0,0,0,1,0,0,2794.0,2687.0,2379.0
2018,12,39.4765,-6.3722,1.072.863,445,0,0,0,0,0,0,1,0,0,373.0,347.0,299.0
2018,13,42.5751,-8.1339,2.701.743,803,0,0,0,0,0,0,1,0,0,708.0,652.0,630.0
2018,14,40.4168,-3.7038,6.578.079,3445,0,0,0,0,0,0,1,0,0,3257.0,2931.0,3371.0
2018,15,37.9922,-1.1307,1.478.509,679,0,0,0,0,0,0,1,0,0,540.0,466.0,532.0
2018,16,42.6954,-1.6761,647.554,340,0,0,0,0,0,0,1,0,0,269.0,515.0,245.0
2018,17,43.263,-2.9349,2.199.088,1025,0,0,0,0,0,0,1,0,0,963.0,952.0,1017.0
2018,18,42.2871,-2.5396,315.675,64,0,0,0,0,0,0,1,0,0,52.0,66.0,62.0
2018,9,35.8894,-5.3198,85.144,602,0,0,0,0,0,0,1,0,0,474.0,362.0,343.0
2018,10,35.293,-2.9387,86.384,196,0,0,0,0,0,0,1,0,0,42.0,52.0,91.0
2017,0,37.3873,-5.9869,8.379.820,3594,0,0,0,0,0,0,1,0,0,3606.0,3524.0,3150.0
2017,1,41.6488,-0.8891,1.308.750,357,0,0,0,0,0,0,1,0,0,330.0,303.0,306.0
2017,2,43.3619,-5.8494,1.034.960,178,0,0,0,0,0,0,1,0,0,201.0,188.0,185.0
2017,3,39.5712,2.6466,1.115.999,476,0,0,0,0,0,0,1,0,0,479.0,417.0,380.0
2017,5,28.2916,-16.6291,2.108.121,875,0,0,0,0,0,0,1,0,0,643.0,701.0,552.0
2017,4,43.1828,-3.9878,580.295,106,0,0,0,0,0,0,1,0,0,145.0,113.0,99.0
2017,7,41.6523,-4.7245,2.425.801,774,0,0,0,0,0,0,1,0,0,643.0,541.0,521.0
2017,6,39.8628,-4.0273,2.031.479,942,0,0,0,0,0,0,1,0,0,840.0,752.0,804.0
2017,8,41.3851,2.1734,7.555.830,3235,0,0,0,0,0,0,1,0,0,3563.0,3241.0,3368.0
2017,11,39.4699,-0.3763,4.941.509,2794,0,0,0,0,0,0,1,0,0,2687.0,2379.0,2403.0
2017,12,39.4765,-6.3722,1.079.920,373,0,0,0,0,0,0,1,0,0,347.0,299.0,269.0
2017,13,42.5751,-8.1339,2.708.339,708,0,0,0,0,0,0,1,0,0,652.0,630.0,573.0
2017,14,40.4168,-3.7038,6.507.184,3257,0,0,0,0,0,0,1,0,0,2931.0,3371.0,3170.0
2017,15,37.9922,-1.1307,1.470.273,540,0,0,0,0,0,0,1,0,0,466.0,532.0,469.0
2017,16,42.6954,-1.6761,643.234,269,0,0,0,0,0,0,1,0,0,515.0,245.0,294.0
2017,17,43.263,-2.9349,2.194.158,963,0,0,0,0,0,0,1,0,0,952.0,1017.0,829.0
2017,18,42.2871,-2.5396,315.381,52,0,0,0,0,0,0,1,0,0,66.0,62.0,73.0
2017,9,35.8894,-5.3198,84.959,474,0,0,0,0,0,0,1,0,0,362.0,343.0,399.0
2017,10,35.293,-2.9387,86.120,42,0,0,0,0,0,0,1,0,0,52.0,91.0,77.0
2016,0,37.3873,-5.9869,8.388.107,3606,0,0,0,0,0,0,1,0,0,3524.0,3150.0,3013.0
2016,1,41.6488,-0.8891,1.308.563,330,0,0,0,0,0,0,1,0,0,303.0,306.0,339.0
2016,2,43.3619,-5.8494,1.042.608,201,0,0,0,0,0,0,1,0,0,188.0,185.0,157.0
2016,3,39.5712,2.6466,1.107.220,479,0,0,0,0,0,0,1,0,0,417.0,380.0,405.0
2016,5,28.2916,-16.6291,2.101.924,643,0,0,0,0,0,0,1,0,0,701.0,552.0,516.0
2016,4,43.1828,-3.9878,582.206,145,0,0,0,0,0,0,1,0,0,113.0,99.0,99.0
2016,7,41.6523,-4.7245,2.447.519,643,0,0,0,0,0,0,1,0,0,541.0,521.0,474.0
2016,6,39.8628,-4.0273,2.041.631,840,0,0,0,0,0,0,1,0,0,752.0,804.0,706.0
2016,8,41.3851,2.1734,7.522.596,3563,0,0,0,0,0,0,1,0,0,3241.0,3368.0,3486.0
2016,11,39.4699,-0.3763,4.959.968,2687,0,0,0,0,0,0,1,0,0,2379.0,2403.0,2102.0
2016,12,39.4765,-6.3722,1.087.778,347,0,0,0,0,0,0,1,0,0,299.0,269.0,237.0
2016,13,42.5751,-8.1339,2.718.525,652,0,0,0,0,0,0,1,0,0,630.0,573.0,573.0
2016,14,40.4168,-3.7038,6.466.996,2931,0,0,0,0,0,0,1,0,0,3371.0,3170.0,2823.0
2016,15,37.9922,-1.1307,1.464.847,466,0,0,0,0,0,0,1,0,0,532.0,469.0,405.0
2016,16,42.6954,-1.6761,640.647,515,0,0,0,0,0,0,1,0,0,245.0,294.0,227.0
2016,17,43.263,-2.9349,2.189.534,952,0,0,0,0,0,0,1,0,0,1017.0,829.0,799.0
2016,18,42.2871,-2.5396,315.794,66,0,0,0,0,0,0,1,0,0,62.0,73.0,52.0
2016,9,35.8894,-5.3198,84.519,362,0,0,0,0,0,0,1,0,0,343.0,399.0,301.0
2016,10,35.293,-2.9387,86.026,52,0,0,0,0,0,0,1,0,0,91.0,77.0,145.0
2015,0,37.3873,-5.9869,8.399.043,3524,0,0,0,0,0,0,1,0,0,3150.0,3013.0,3211.0
2015,1,41.6488,-0.8891,1.317.847,303,0,0,0,0,0,0,1,0,0,306.0,339.0,329.0
2015,2,43.3619,-5.8494,1.051.229,188,0,0,0,0,0,0,1,0,0,185.0,157.0,204.0
2015,3,39.5712,2.6466,1.104.479,417,0,0,0,0,0,0,1,0,0,380.0,405.0,419.0
2015,5,28.2916,-16.6291,2.100.306,701,0,0,0,0,0,0,1,0,0,552.0,516.0,554.0
2015,4,43.1828,-3.9878,585.179,113,0,0,0,0,0,0,1,0,0,99.0,99.0,138.0
2015,7,41.6523,-4.7245,2.472.052,541,0,0,0,0,0,0,1,0,0,521.0,474.0,441.0
2015,6,39.8628,-4.0273,2.059.191,752,0,0,0,0,0,0,1,0,0,804.0,706.0,663.0
2015,8,41.3851,2.1734,7.508.106,3241,0,0,0,0,0,0,1,0,0,3368.0,3486.0,3855.0
2015,11,39.4699,-0.3763,4.980.689,2379,0,0,0,0,0,0,1,0,0,2403.0,2102.0,2234.0
2015,12,39.4765,-6.3722,1.092.997,299,0,0,0,0,0,0,1,0,0,269.0,237.0,246.0
2015,13,42.5751,-8.1339,2.732.347,630,0,0,0,0,0,0,1,0,0,573.0,573.0,549.0
2015,14,40.4168,-3.7038,6.436.996,3371,0,0,0,0,0,0,1,0,0,3170.0,2823.0,2996.0
2015,15,37.9922,-1.1307,1.467.288,532,0,0,0,0,0,0,1,0,0,469.0,405.0,542.0
2015,16,42.6954,-1.6761,640.476,245,0,0,0,0,0,0,1,0,0,294.0,227.0,226.0
2015,17,43.263,-2.9349,2.189.257,1017,0,0,0,0,0,0,1,0,0,829.0,799.0,680.0
2015,18,42.2871,-2.5396,317.053,62,0,0,0,0,0,0,1,0,0,73.0,52.0,81.0
2015,9,35.8894,-5.3198,84.263,343,0,0,0,0,0,0,1,0,0,399.0,301.0,325.0
2015,10,35.293,-2.9387,85.584,91,0,0,0,0,0,0,1,0,0,77.0,145.0,244.0
2014,0,37.3873,-5.9869,8.402.305,3150,0,0,0,0,0,0,1,0,0,3013.0,3211.0,3265.0
2014,1,41.6488,-0.8891,1.325.385,306,0,0,0,0,0,0,1,0,0,339.0,329.0,401.0
2014,2,43.3619,-5.8494,1.061.756,185,0,0,0,0,0,0,1,0,0,157.0,204.0,179.0
2014,3,39.5712,2.6466,1.103.442,380,0,0,0,0,0,0,1,0,0,405.0,419.0,450.0
2014,5,28.2916,-16.6291,2.104.815,552,0,0,0,0,0,0,1,0,0,516.0,554.0,662.0
2014,4,43.1828,-3.9878,588.656,99,0,0,0,0,0,0,1,0,0,99.0,138.0,159.0
2014,7,41.6523,-4.7245,2.494.790,521,0,0,0,0,0,0,1,0,0,474.0,441.0,453.0
2014,6,39.8628,-4.0273,2.078.611,804,0,0,0,0,0,0,1,0,0,706.0,663.0,713.0
2014,8,41.3851,2.1734,7.518.903,3368,0,0,0,0,0,0,1,0,0,3486.0,3855.0,4339.0
2014,11,39.4699,-0.3763,5.004.844,2403,0,0,0,0,0,0,1,0,0,2102.0,2234.0,2569.0
2014,12,39.4765,-6.3722,1.099.632,269,0,0,0,0,0,0,1,0,0,237.0,246.0,246.0
2014,13,42.5751,-8.1339,2.748.695,573,0,0,0,0,0,0,1,0,0,573.0,549.0,540.0
2014,14,40.4168,-3.7038,6.454.440,3170,0,0,0,0,0,0,1,0,0,2823.0,2996.0,3737.0
2014,15,37.9922,-1.1307,1.466.818,469,0,0,0,0,0,0,1,0,0,405.0,542.0,620.0
2014,16,42.6954,-1.6761,640.790,294,0,0,0,0,0,0,1,0,0,227.0,226.0,264.0
2014,17,43.263,-2.9349,2.188.985,829,0,0,0,0,0,0,1,0,0,799.0,680.0,702.0
2014,18,42.2871,-2.5396,319.002,73,0,0,0,0,0,0,1,0,0,52.0,81.0,93.0
2014,9,35.8894,-5.3198,84.963,399,0,0,0,0,0,0,1,0,0,301.0,325.0,339.0
2014,10,35.293,-2.9387,84.509,77,0,0,0,0,0,0,1,0,0,145.0,244.0,248.0
2013,0,37.3873,-5.9869,8.440.300,3013,0,0,0,0,0,0,1,0,0,3211.0,3265.0,2638.0
2013,1,41.6488,-0.8891,1.347.150,339,0,0,0,0,0,0,1,0,0,329.0,401.0,331.0
2013,2,43.3619,-5.8494,1.068.165,157,0,0,0,0,0,0,1,0,0,204.0,179.0,129.0
2013,3,39.5712,2.6466,1.111.674,405,0,0,0,0,0,0,1,0,0,419.0,450.0,388.0
2013,5,28.2916,-16.6291,2.118.679,516,0,0,0,0,0,0,1,0,0,554.0,662.0,439.0
2013,4,43.1828,-3.9878,591.888,99,0,0,0,0,0,0,1,0,0,138.0,159.0,104.0
2013,7,41.6523,-4.7245,2.519.875,474,0,0,0,0,0,0,1,0,0,441.0,453.0,432.0
2013,6,39.8628,-4.0273,2.100.998,706,0,0,0,0,0,0,1,0,0,663.0,713.0,550.0
2013,8,41.3851,2.1734,7.553.650,3486,0,0,0,0,0,0,1,0,0,3855.0,4339.0,4550.0
2013,11,39.4699,-0.3763,5.113.815,2102,0,0,0,0,0,0,1,0,0,2234.0,2569.0,2259.0
2013,12,39.4765,-6.3722,1.104.004,237,0,0,0,0,0,0,1,0,0,246.0,246.0,197.0
2013,13,42.5751,-8.1339,2.765.940,573,0,0,0,0,0,0,1,0,0,549.0,540.0,447.0
2013,14,40.4168,-3.7038,6.495.551,2823,0,0,0,0,0,0,1,0,0,2996.0,3737.0,3370.0
2013,15,37.9922,-1.1307,1.472.049,405,0,0,0,0,0,0,1,0,0,542.0,620.0,485.0
2013,16,42.6954,-1.6761,644.477,227,0,0,0,0,0,0,1,0,0,226.0,264.0,259.0
2013,17,43.263,-2.9349,2.191.682,799,0,0,0,0,0,0,1,0,0,680.0,702.0,543.0
2013,18,42.2871,-2.5396,322.027,52,0,0,0,0,0,0,1,0,0,81.0,93.0,54.0
2013,9,35.8894,-5.3198,84.180,301,0,0,0,0,0,0,1,0,0,325.0,339.0,53.0
2013,10,35.293,-2.9387,83.679,145,0,0,0,0,0,0,1,0,0,244.0,248.0,42.0
2019,0,37.3873,-5.9869,8.414.240,93,0,0,0,0,0,0,0,1,0,123.0,120.0,190.0
2019,1,41.6488,-0.8891,1.319.291,3,0,0,0,0,0,0,0,1,0,9.0,6.0,9.0
2019,2,43.3619,-5.8494,1.022.800,6,0,0,0,0,0,0,0,1,0,3.0,3.0,0.0
2019,3,39.5712,2.6466,1.149.460,11,0,0,0,0,0,0,0,1,0,6.0,18.0,27.0
2019,5,28.2916,-16.6291,2.153.389,17,0,0,0,0,0,0,0,1,0,13.0,135.0,26.0
2019,4,43.1828,-3.9878,581.078,3,0,0,0,0,0,0,0,1,0,0.0,3.0,2.0
2019,7,41.6523,-4.7245,2.399.548,14,0,0,0,0,0,0,0,1,0,17.0,26.0,8.0
2019,6,39.8628,-4.0273,2.032.863,29,0,0,0,0,0,0,0,1,0,37.0,65.0,10.0
2019,8,41.3851,2.1734,7.675.217,58,0,0,0,0,0,0,0,1,0,52.0,81.0,65.0
2019,11,39.4699,-0.3763,5.003.769,48,0,0,0,0,0,0,0,1,0,79.0,72.0,48.0
2019,12,39.4765,-6.3722,1.067.710,8,0,0,0,0,0,0,0,1,0,10.0,4.0,11.0
2019,13,42.5751,-8.1339,2.699.499,21,0,0,0,0,0,0,0,1,0,16.0,17.0,18.0
2019,14,40.4168,-3.7038,6.663.394,55,0,0,0,0,0,0,0,1,0,87.0,37.0,78.0
2019,15,37.9922,-1.1307,1.493.898,14,0,0,0,0,0,0,0,1,0,16.0,23.0,10.0
2019,16,42.6954,-1.6761,654.214,10,0,0,0,0,0,0,0,1,0,17.0,25.0,10.0
2019,17,43.263,-2.9349,2.207.776,12,0,0,0,0,0,0,0,1,0,13.0,17.0,27.0
2019,18,42.2871,-2.5396,316.798,5,0,0,0,0,0,0,0,1,0,2.0,3.0,3.0
2019,9,35.8894,-5.3198,84.777,8,0,0,0,0,0,0,0,1,0,8.0,11.0,4.0
2019,10,35.293,-2.9387,86.487,1,0,0,0,0,0,0,0,1,0,1.0,2.0,3.0
2018,0,37.3873,-5.9869,8.384.408,123,0,0,0,0,0,0,0,1,0,120.0,190.0,146.0
2018,1,41.6488,-0.8891,1.308.728,9,0,0,0,0,0,0,0,1,0,6.0,9.0,10.0
2018,2,43.3619,-5.8494,1.028.244,3,0,0,0,0,0,0,0,1,0,3.0,0.0,4.0
2018,3,39.5712,2.6466,1.128.908,6,0,0,0,0,0,0,0,1,0,18.0,27.0,8.0
2018,5,28.2916,-16.6291,2.127.685,13,0,0,0,0,0,0,0,1,0,135.0,26.0,18.0
2018,4,43.1828,-3.9878,580.229,0,0,0,0,0,0,0,0,1,0,3.0,2.0,3.0
2018,7,41.6523,-4.7245,2.409.164,17,0,0,0,0,0,0,0,1,0,26.0,8.0,10.0
2018,6,39.8628,-4.0273,2.026.807,37,0,0,0,0,0,0,0,1,0,65.0,10.0,13.0
2018,8,41.3851,2.1734,7.600.065,52,0,0,0,0,0,0,0,1,0,81.0,65.0,58.0
2018,11,39.4699,-0.3763,4.963.703,79,0,0,0,0,0,0,0,1,0,72.0,48.0,97.0
2018,12,39.4765,-6.3722,1.072.863,10,0,0,0,0,0,0,0,1,0,4.0,11.0,1.0
2018,13,42.5751,-8.1339,2.701.743,16,0,0,0,0,0,0,0,1,0,17.0,18.0,37.0
2018,14,40.4168,-3.7038,6.578.079,87,0,0,0,0,0,0,0,1,0,37.0,78.0,57.0
2018,15,37.9922,-1.1307,1.478.509,16,0,0,0,0,0,0,0,1,0,23.0,10.0,5.0
2018,16,42.6954,-1.6761,647.554,17,0,0,0,0,0,0,0,1,0,25.0,10.0,15.0
2018,17,43.263,-2.9349,2.199.088,13,0,0,0,0,0,0,0,1,0,17.0,27.0,34.0
2018,18,42.2871,-2.5396,315.675,2,0,0,0,0,0,0,0,1,0,3.0,3.0,1.0
2018,9,35.8894,-5.3198,85.144,8,0,0,0,0,0,0,0,1,0,11.0,4.0,5.0
2018,10,35.293,-2.9387,86.384,1,0,0,0,0,0,0,0,1,0,2.0,3.0,12.0
2017,0,37.3873,-5.9869,8.379.820,120,0,0,0,0,0,0,0,1,0,190.0,146.0,215.0
2017,1,41.6488,-0.8891,1.308.750,6,0,0,0,0,0,0,0,1,0,9.0,10.0,9.0
2017,2,43.3619,-5.8494,1.034.960,3,0,0,0,0,0,0,0,1,0,0.0,4.0,0.0
2017,3,39.5712,2.6466,1.115.999,18,0,0,0,0,0,0,0,1,0,27.0,8.0,15.0
2017,5,28.2916,-16.6291,2.108.121,135,0,0,0,0,0,0,0,1,0,26.0,18.0,17.0
2017,4,43.1828,-3.9878,580.295,3,0,0,0,0,0,0,0,1,0,2.0,3.0,1.0
2017,7,41.6523,-4.7245,2.425.801,26,0,0,0,0,0,0,0,1,0,8.0,10.0,9.0
2017,6,39.8628,-4.0273,2.031.479,65,0,0,0,0,0,0,0,1,0,10.0,13.0,15.0
2017,8,41.3851,2.1734,7.555.830,81,0,0,0,0,0,0,0,1,0,65.0,58.0,67.0
2017,11,39.4699,-0.3763,4.941.509,72,0,0,0,0,0,0,0,1,0,48.0,97.0,37.0
2017,12,39.4765,-6.3722,1.079.920,4,0,0,0,0,0,0,0,1,0,11.0,1.0,2.0
2017,13,42.5751,-8.1339,2.708.339,17,0,0,0,0,0,0,0,1,0,18.0,37.0,38.0
2017,14,40.4168,-3.7038,6.507.184,37,0,0,0,0,0,0,0,1,0,78.0,57.0,32.0
2017,15,37.9922,-1.1307,1.470.273,23,0,0,0,0,0,0,0,1,0,10.0,5.0,6.0
2017,16,42.6954,-1.6761,643.234,25,0,0,0,0,0,0,0,1,0,10.0,15.0,12.0
2017,17,43.263,-2.9349,2.194.158,17,0,0,0,0,0,0,0,1,0,27.0,34.0,36.0
2017,18,42.2871,-2.5396,315.381,3,0,0,0,0,0,0,0,1,0,3.0,1.0,2.0
2017,9,35.8894,-5.3198,84.959,11,0,0,0,0,0,0,0,1,0,4.0,5.0,5.0
2017,10,35.293,-2.9387,86.120,2,0,0,0,0,0,0,0,1,0,3.0,12.0,3.0
2016,0,37.3873,-5.9869,8.388.107,190,0,0,0,0,0,0,0,1,0,146.0,215.0,103.0
2016,1,41.6488,-0.8891,1.308.563,9,0,0,0,0,0,0,0,1,0,10.0,9.0,20.0
