year,region,latitude,longitude,population,variable,value,1_against_people_indicator,2_against_freedom_indicator,3_sexual_freedom_indicator,4_family_relationships_indicator,5_property_crimes_indicator,6_collective_security_indicator,7_forgeries_indicator,8_public_administration_indicator,9_justice_administration_indicator,Values_year_PCA,values_year_minus_1,values_year_minus_2,values_year_minus_3
2017,10,35.293,-2.9387,86120.0,1_against_people,889.0,1,0,0,0,0,0,0,0,0,,888.0,979.0,1057.0
2016,0,37.3873,-5.9869,8388107.0,1_against_people,33661.0,1,0,0,0,0,0,0,0,0,,47420.0,59774.0,56840.0
2016,1,41.6488,-0.8891,1308563.0,1_against_people,4005.0,1,0,0,0,0,0,0,0,0,,4735.0,5975.0,6330.0
2016,2,43.3619,-5.8494,1042608.0,1_against_people,3239.0,1,0,0,0,0,0,0,0,0,,4238.0,5429.0,5617.0
2016,3,39.5712,2.6466,1107220.0,1_against_people,6609.0,1,0,0,0,0,0,0,0,0,,7774.0,9299.0,9030.0
2016,5,28.2916,-16.6291,2101924.0,1_against_people,11021.0,1,0,0,0,0,0,0,0,0,,15540.0,19560.0,19224.0
2016,4,43.1828,-3.9878,582206.0,1_against_people,1971.0,1,0,0,0,0,0,0,0,0,,2656.0,3312.0,3180.0
2016,7,41.6523,-4.7245,2447519.0,1_against_people,6922.0,1,0,0,0,0,0,0,0,0,,10203.0,13110.0,13015.0
2016,6,39.8628,-4.0273,2041631.0,1_against_people,6383.0,1,0,0,0,0,0,0,0,0,,8877.0,11389.0,11134.0
2016,8,41.3851,2.1734,7522596.0,1_against_people,19569.0,1,0,0,0,0,0,0,0,0,,27269.0,36313.0,35622.0
2016,11,39.4699,-0.3763,4959968.0,1_against_people,20598.0,1,0,0,0,0,0,0,0,0,,26573.0,33506.0,32380.0
2016,12,39.4765,-6.3722,1087778.0,1_against_people,3130.0,1,0,0,0,0,0,0,0,0,,4245.0,5421.0,5210.0
2016,13,42.5751,-8.1339,2718525.0,1_against_people,7854.0,1,0,0,0,0,0,0,0,0,,11296.0,14264.0,14182.0
2016,14,40.4168,-3.7038,6466996.0,1_against_people,25275.0,1,0,0,0,0,0,0,0,0,,30615.0,35230.0,35149.0
2016,15,37.9922,-1.1307,1464847.0,1_against_people,5768.0,1,0,0,0,0,0,0,0,0,,7534.0,8920.0,8457.0
2016,16,42.6954,-1.6761,640647.0,1_against_people,2352.0,1,0,0,0,0,0,0,0,0,,2945.0,4294.0,3712.0
2016,17,43.263,-2.9349,2189534.0,1_against_people,5393.0,1,0,0,0,0,0,0,0,0,,8881.0,12313.0,12268.0
2016,18,42.2871,-2.5396,315794.0,1_against_people,979.0,1,0,0,0,0,0,0,0,0,,1176.0,1527.0,1462.0
2016,9,35.8894,-5.3198,84519.0,1_against_people,680.0,1,0,0,0,0,0,0,0,0,,697.0,736.0,743.0
2016,10,35.293,-2.9387,86026.0,1_against_people,888.0,1,0,0,0,0,0,0,0,0,,979.0,1057.0,879.0
2015,0,37.3873,-5.9869,8399043.0,1_against_people,47420.0,1,0,0,0,0,0,0,0,0,,59774.0,56840.0,59894.0
2015,1,41.6488,-0.8891,1317847.0,1_against_people,4735.0,1,0,0,0,0,0,0,0,0,,5975.0,6330.0,5987.0
2015,2,43.3619,-5.8494,1051229.0,1_against_people,4238.0,1,0,0,0,0,0,0,0,0,,5429.0,5617.0,5677.0
2015,3,39.5712,2.6466,1104479.0,1_against_people,7774.0,1,0,0,0,0,0,0,0,0,,9299.0,9030.0,8966.0
2015,5,28.2916,-16.6291,2100306.0,1_against_people,15540.0,1,0,0,0,0,0,0,0,0,,19560.0,19224.0,19993.0
2015,4,43.1828,-3.9878,585179.0,1_against_people,2656.0,1,0,0,0,0,0,0,0,0,,3312.0,3180.0,3292.0
2015,7,41.6523,-4.7245,2472052.0,1_against_people,10203.0,1,0,0,0,0,0,0,0,0,,13110.0,13015.0,13943.0
2015,6,39.8628,-4.0273,2059191.0,1_against_people,8877.0,1,0,0,0,0,0,0,0,0,,11389.0,11134.0,11949.0
2015,8,41.3851,2.1734,7508106.0,1_against_people,27269.0,1,0,0,0,0,0,0,0,0,,36313.0,35622.0,37270.0
2015,11,39.4699,-0.3763,4980689.0,1_against_people,26573.0,1,0,0,0,0,0,0,0,0,,33506.0,32380.0,33893.0
2015,12,39.4765,-6.3722,1092997.0,1_against_people,4245.0,1,0,0,0,0,0,0,0,0,,5421.0,5210.0,5312.0
2015,13,42.5751,-8.1339,2732347.0,1_against_people,11296.0,1,0,0,0,0,0,0,0,0,,14264.0,14182.0,14814.0
2015,14,40.4168,-3.7038,6436996.0,1_against_people,30615.0,1,0,0,0,0,0,0,0,0,,35230.0,35149.0,37374.0
2015,15,37.9922,-1.1307,1467288.0,1_against_people,7534.0,1,0,0,0,0,0,0,0,0,,8920.0,8457.0,9550.0
2015,16,42.6954,-1.6761,640476.0,1_against_people,2945.0,1,0,0,0,0,0,0,0,0,,4294.0,3712.0,2563.0
2015,17,43.263,-2.9349,2189257.0,1_against_people,8881.0,1,0,0,0,0,0,0,0,0,,12313.0,12268.0,12425.0
2015,18,42.2871,-2.5396,317053.0,1_against_people,1176.0,1,0,0,0,0,0,0,0,0,,1527.0,1462.0,1623.0
2015,9,35.8894,-5.3198,84263.0,1_against_people,697.0,1,0,0,0,0,0,0,0,0,,736.0,743.0,812.0
2015,10,35.293,-2.9387,85584.0,1_against_people,979.0,1,0,0,0,0,0,0,0,0,,1057.0,879.0,887.0
2014,0,37.3873,-5.9869,8402305.0,1_against_people,59774.0,1,0,0,0,0,0,0,0,0,,56840.0,59894.0,64275.0
2014,1,41.6488,-0.8891,1325385.0,1_against_people,5975.0,1,0,0,0,0,0,0,0,0,,6330.0,5987.0,6848.0
2014,2,43.3619,-5.8494,1061756.0,1_against_people,5429.0,1,0,0,0,0,0,0,0,0,,5617.0,5677.0,6256.0
2014,3,39.5712,2.6466,1103442.0,1_against_people,9299.0,1,0,0,0,0,0,0,0,0,,9030.0,8966.0,9608.0
2014,5,28.2916,-16.6291,2104815.0,1_against_people,19560.0,1,0,0,0,0,0,0,0,0,,19224.0,19993.0,21243.0
2014,4,43.1828,-3.9878,588656.0,1_against_people,3312.0,1,0,0,0,0,0,0,0,0,,3180.0,3292.0,3711.0
2014,7,41.6523,-4.7245,2494790.0,1_against_people,13110.0,1,0,0,0,0,0,0,0,0,,13015.0,13943.0,14733.0
2014,6,39.8628,-4.0273,2078611.0,1_against_people,11389.0,1,0,0,0,0,0,0,0,0,,11134.0,11949.0,12264.0
2014,8,41.3851,2.1734,7518903.0,1_against_people,36313.0,1,0,0,0,0,0,0,0,0,,35622.0,37270.0,38159.0
2014,11,39.4699,-0.3763,5004844.0,1_against_people,33506.0,1,0,0,0,0,0,0,0,0,,32380.0,33893.0,34817.0
2014,12,39.4765,-6.3722,1099632.0,1_against_people,5421.0,1,0,0,0,0,0,0,0,0,,5210.0,5312.0,5655.0
2014,13,42.5751,-8.1339,2748695.0,1_against_people,14264.0,1,0,0,0,0,0,0,0,0,,14182.0,14814.0,14957.0
2014,14,40.4168,-3.7038,6454440.0,1_against_people,35230.0,1,0,0,0,0,0,0,0,0,,35149.0,37374.0,38965.0
2014,15,37.9922,-1.1307,1466818.0,1_against_people,8920.0,1,0,0,0,0,0,0,0,0,,8457.0,9550.0,10017.0
2014,16,42.6954,-1.6761,640790.0,1_against_people,4294.0,1,0,0,0,0,0,0,0,0,,3712.0,2563.0,2961.0
2014,17,43.263,-2.9349,2188985.0,1_against_people,12313.0,1,0,0,0,0,0,0,0,0,,12268.0,12425.0,12633.0
2014,18,42.2871,-2.5396,319002.0,1_against_people,1527.0,1,0,0,0,0,0,0,0,0,,1462.0,1623.0,1625.0
2014,9,35.8894,-5.3198,84963.0,1_against_people,736.0,1,0,0,0,0,0,0,0,0,,743.0,812.0,783.0
2014,10,35.293,-2.9387,84509.0,1_against_people,1057.0,1,0,0,0,0,0,0,0,0,,879.0,887.0,948.0
2013,0,37.3873,-5.9869,8440300.0,1_against_people,56840.0,1,0,0,0,0,0,0,0,0,,59894.0,64275.0,63795.0
2013,1,41.6488,-0.8891,1347150.0,1_against_people,6330.0,1,0,0,0,0,0,0,0,0,,5987.0,6848.0,6752.0
2013,2,43.3619,-5.8494,1068165.0,1_against_people,5617.0,1,0,0,0,0,0,0,0,0,,5677.0,6256.0,6171.0
2013,3,39.5712,2.6466,1111674.0,1_against_people,9030.0,1,0,0,0,0,0,0,0,0,,8966.0,9608.0,8938.0
2013,5,28.2916,-16.6291,2118679.0,1_against_people,19224.0,1,0,0,0,0,0,0,0,0,,19993.0,21243.0,21268.0
2013,4,43.1828,-3.9878,591888.0,1_against_people,3180.0,1,0,0,0,0,0,0,0,0,,3292.0,3711.0,3564.0
2013,7,41.6523,-4.7245,2519875.0,1_against_people,13015.0,1,0,0,0,0,0,0,0,0,,13943.0,14733.0,14241.0
2013,6,39.8628,-4.0273,2100998.0,1_against_people,11134.0,1,0,0,0,0,0,0,0,0,,11949.0,12264.0,12305.0
2013,8,41.3851,2.1734,7553650.0,1_against_people,35622.0,1,0,0,0,0,0,0,0,0,,37270.0,38159.0,37650.0
2013,11,39.4699,-0.3763,5113815.0,1_against_people,32380.0,1,0,0,0,0,0,0,0,0,,33893.0,34817.0,34995.0
2013,12,39.4765,-6.3722,1104004.0,1_against_people,5210.0,1,0,0,0,0,0,0,0,0,,5312.0,5655.0,6059.0
2013,13,42.5751,-8.1339,2765940.0,1_against_people,14182.0,1,0,0,0,0,0,0,0,0,,14814.0,14957.0,14617.0
2013,14,40.4168,-3.7038,6495551.0,1_against_people,35149.0,1,0,0,0,0,0,0,0,0,,37374.0,38965.0,39030.0
2013,15,37.9922,-1.1307,1472049.0,1_against_people,8457.0,1,0,0,0,0,0,0,0,0,,9550.0,10017.0,9882.0
2013,16,42.6954,-1.6761,644477.0,1_against_people,3712.0,1,0,0,0,0,0,0,0,0,,2563.0,2961.0,2726.0
2013,17,43.263,-2.9349,2191682.0,1_against_people,12268.0,1,0,0,0,0,0,0,0,0,,12425.0,12633.0,11792.0
2013,18,42.2871,-2.5396,322027.0,1_against_people,1462.0,1,0,0,0,0,0,0,0,0,,1623.0,1625.0,1695.0
2013,9,35.8894,-5.3198,84180.0,1_against_people,743.0,1,0,0,0,0,0,0,0,0,,812.0,783.0,833.0
2013,10,35.293,-2.9387,83679.0,1_against_people,879.0,1,0,0,0,0,0,0,0,0,,887.0,948.0,1011.0
2019,0,37.3873,-5.9869,8414240.0,2_against_freedom,25751.0,0,1,0,0,0,0,0,0,0,,24513.0,24427.0,23184.0
2019,1,41.6488,-0.8891,1319291.0,2_against_freedom,2276.0,0,1,0,0,0,0,0,0,0,,2233.0,2071.0,2134.0
2019,2,43.3619,-5.8494,1022800.0,2_against_freedom,1872.0,0,1,0,0,0,0,0,0,0,,1751.0,1842.0,1824.0
2019,3,39.5712,2.6466,1149460.0,2_against_freedom,4718.0,0,1,0,0,0,0,0,0,0,,4373.0,4377.0,4258.0
2019,5,28.2916,-16.6291,2153389.0,2_against_freedom,9328.0,0,1,0,0,0,0,0,0,0,,8955.0,8825.0,8344.0
2019,4,43.1828,-3.9878,581078.0,2_against_freedom,1455.0,0,1,0,0,0,0,0,0,0,,1366.0,1344.0,1261.0
2019,7,41.6523,-4.7245,2399548.0,2_against_freedom,5398.0,0,1,0,0,0,0,0,0,0,,5270.0,5083.0,5110.0
2019,6,39.8628,-4.0273,2032863.0,2_against_freedom,4655.0,0,1,0,0,0,0,0,0,0,,4566.0,4362.0,4160.0
2019,8,41.3851,2.1734,7675217.0,2_against_freedom,18675.0,0,1,0,0,0,0,0,0,0,,18562.0,18110.0,18226.0
2019,11,39.4699,-0.3763,5003769.0,2_against_freedom,13046.0,0,1,0,0,0,0,0,0,0,,12488.0,12282.0,11726.0
2019,12,39.4765,-6.3722,1067710.0,2_against_freedom,2423.0,0,1,0,0,0,0,0,0,0,,2198.0,2233.0,2092.0
2019,13,42.5751,-8.1339,2699499.0,2_against_freedom,5692.0,0,1,0,0,0,0,0,0,0,,5819.0,5935.0,5838.0
2019,14,40.4168,-3.7038,6663394.0,2_against_freedom,15655.0,0,1,0,0,0,0,0,0,0,,14497.0,14066.0,13350.0
2019,15,37.9922,-1.1307,1493898.0,2_against_freedom,3741.0,0,1,0,0,0,0,0,0,0,,3414.0,3312.0,3032.0
2019,16,42.6954,-1.6761,654214.0,2_against_freedom,1799.0,0,1,0,0,0,0,0,0,0,,1681.0,1677.0,1812.0
2019,17,43.263,-2.9349,2207776.0,2_against_freedom,7779.0,0,1,0,0,0,0,0,0,0,,7830.0,7722.0,7684.0
2019,18,42.2871,-2.5396,316798.0,2_against_freedom,518.0,0,1,0,0,0,0,0,0,0,,502.0,461.0,444.0
2019,9,35.8894,-5.3198,84777.0,2_against_freedom,283.0,0,1,0,0,0,0,0,0,0,,248.0,252.0,322.0
2019,10,35.293,-2.9387,86487.0,2_against_freedom,296.0,0,1,0,0,0,0,0,0,0,,340.0,356.0,290.0
2018,0,37.3873,-5.9869,8384408.0,2_against_freedom,24513.0,0,1,0,0,0,0,0,0,0,,24427.0,23184.0,14587.0
2018,1,41.6488,-0.8891,1308728.0,2_against_freedom,2233.0,0,1,0,0,0,0,0,0,0,,2071.0,2134.0,1384.0
2018,2,43.3619,-5.8494,1028244.0,2_against_freedom,1751.0,0,1,0,0,0,0,0,0,0,,1842.0,1824.0,1155.0
2018,3,39.5712,2.6466,1128908.0,2_against_freedom,4373.0,0,1,0,0,0,0,0,0,0,,4377.0,4258.0,2685.0
2018,5,28.2916,-16.6291,2127685.0,2_against_freedom,8955.0,0,1,0,0,0,0,0,0,0,,8825.0,8344.0,5244.0
2018,4,43.1828,-3.9878,580229.0,2_against_freedom,1366.0,0,1,0,0,0,0,0,0,0,,1344.0,1261.0,864.0
2018,7,41.6523,-4.7245,2409164.0,2_against_freedom,5270.0,0,1,0,0,0,0,0,0,0,,5083.0,5110.0,3208.0
2018,6,39.8628,-4.0273,2026807.0,2_against_freedom,4566.0,0,1,0,0,0,0,0,0,0,,4362.0,4160.0,2707.0
2018,8,41.3851,2.1734,7600065.0,2_against_freedom,18562.0,0,1,0,0,0,0,0,0,0,,18110.0,18226.0,15034.0
2018,11,39.4699,-0.3763,4963703.0,2_against_freedom,12488.0,0,1,0,0,0,0,0,0,0,,12282.0,11726.0,7906.0
2018,12,39.4765,-6.3722,1072863.0,2_against_freedom,2198.0,0,1,0,0,0,0,0,0,0,,2233.0,2092.0,1312.0
2018,13,42.5751,-8.1339,2701743.0,2_against_freedom,5819.0,0,1,0,0,0,0,0,0,0,,5935.0,5838.0,3736.0
2018,14,40.4168,-3.7038,6578079.0,2_against_freedom,14497.0,0,1,0,0,0,0,0,0,0,,14066.0,13350.0,8609.0
2018,15,37.9922,-1.1307,1478509.0,2_against_freedom,3414.0,0,1,0,0,0,0,0,0,0,,3312.0,3032.0,2122.0
2018,16,42.6954,-1.6761,647554.0,2_against_freedom,1681.0,0,1,0,0,0,0,0,0,0,,1677.0,1812.0,977.0
2018,17,43.263,-2.9349,2199088.0,2_against_freedom,7830.0,0,1,0,0,0,0,0,0,0,,7722.0,7684.0,6342.0
2018,18,42.2871,-2.5396,315675.0,2_against_freedom,502.0,0,1,0,0,0,0,0,0,0,,461.0,444.0,327.0
2018,9,35.8894,-5.3198,85144.0,2_against_freedom,248.0,0,1,0,0,0,0,0,0,0,,252.0,322.0,182.0
2018,10,35.293,-2.9387,86384.0,2_against_freedom,340.0,0,1,0,0,0,0,0,0,0,,356.0,290.0,172.0
2017,0,37.3873,-5.9869,8379820.0,2_against_freedom,24427.0,0,1,0,0,0,0,0,0,0,,23184.0,14587.0,7364.0
2017,1,41.6488,-0.8891,1308750.0,2_against_freedom,2071.0,0,1,0,0,0,0,0,0,0,,2134.0,1384.0,909.0
2017,2,43.3619,-5.8494,1034960.0,2_against_freedom,1842.0,0,1,0,0,0,0,0,0,0,,1824.0,1155.0,494.0
2017,3,39.5712,2.6466,1115999.0,2_against_freedom,4377.0,0,1,0,0,0,0,0,0,0,,4258.0,2685.0,1350.0
2017,5,28.2916,-16.6291,2108121.0,2_against_freedom,8825.0,0,1,0,0,0,0,0,0,0,,8344.0,5244.0,2014.0
2017,4,43.1828,-3.9878,580295.0,2_against_freedom,1344.0,0,1,0,0,0,0,0,0,0,,1261.0,864.0,356.0
2017,7,41.6523,-4.7245,2425801.0,2_against_freedom,5083.0,0,1,0,0,0,0,0,0,0,,5110.0,3208.0,1242.0
2017,6,39.8628,-4.0273,2031479.0,2_against_freedom,4362.0,0,1,0,0,0,0,0,0,0,,4160.0,2707.0,1303.0
2017,8,41.3851,2.1734,7555830.0,2_against_freedom,18110.0,0,1,0,0,0,0,0,0,0,,18226.0,15034.0,10222.0
2017,11,39.4699,-0.3763,4941509.0,2_against_freedom,12282.0,0,1,0,0,0,0,0,0,0,,11726.0,7906.0,4413.0
2017,12,39.4765,-6.3722,1079920.0,2_against_freedom,2233.0,0,1,0,0,0,0,0,0,0,,2092.0,1312.0,706.0
2017,13,42.5751,-8.1339,2708339.0,2_against_freedom,5935.0,0,1,0,0,0,0,0,0,0,,5838.0,3736.0,1761.0
2017,14,40.4168,-3.7038,6507184.0,2_against_freedom,14066.0,0,1,0,0,0,0,0,0,0,,13350.0,8609.0,3784.0
2017,15,37.9922,-1.1307,1470273.0,2_against_freedom,3312.0,0,1,0,0,0,0,0,0,0,,3032.0,2122.0,1169.0
2017,16,42.6954,-1.6761,643234.0,2_against_freedom,1677.0,0,1,0,0,0,0,0,0,0,,1812.0,977.0,523.0
2017,17,43.263,-2.9349,2194158.0,2_against_freedom,7722.0,0,1,0,0,0,0,0,0,0,,7684.0,6342.0,4788.0
2017,18,42.2871,-2.5396,315381.0,2_against_freedom,461.0,0,1,0,0,0,0,0,0,0,,444.0,327.0,194.0
2017,9,35.8894,-5.3198,84959.0,2_against_freedom,252.0,0,1,0,0,0,0,0,0,0,,322.0,182.0,109.0
2017,10,35.293,-2.9387,86120.0,2_against_freedom,356.0,0,1,0,0,0,0,0,0,0,,290.0,172.0,82.0
2016,0,37.3873,-5.9869,8388107.0,2_against_freedom,23184.0,0,1,0,0,0,0,0,0,0,,14587.0,7364.0,7773.0
2016,1,41.6488,-0.8891,1308563.0,2_against_freedom,2134.0,0,1,0,0,0,0,0,0,0,,1384.0,909.0,909.0
2016,2,43.3619,-5.8494,1042608.0,2_against_freedom,1824.0,0,1,0,0,0,0,0,0,0,,1155.0,494.0,513.0
2016,3,39.5712,2.6466,1107220.0,2_against_freedom,4258.0,0,1,0,0,0,0,0,0,0,,2685.0,1350.0,1327.0
2016,5,28.2916,-16.6291,2101924.0,2_against_freedom,8344.0,0,1,0,0,0,0,0,0,0,,5244.0,2014.0,2103.0
2016,4,43.1828,-3.9878,582206.0,2_against_freedom,1261.0,0,1,0,0,0,0,0,0,0,,864.0,356.0,331.0
2016,7,41.6523,-4.7245,2447519.0,2_against_freedom,5110.0,0,1,0,0,0,0,0,0,0,,3208.0,1242.0,1221.0
2016,6,39.8628,-4.0273,2041631.0,2_against_freedom,4160.0,0,1,0,0,0,0,0,0,0,,2707.0,1303.0,1343.0
2016,8,41.3851,2.1734,7522596.0,2_against_freedom,18226.0,0,1,0,0,0,0,0,0,0,,15034.0,10222.0,10144.0
2016,11,39.4699,-0.3763,4959968.0,2_against_freedom,11726.0,0,1,0,0,0,0,0,0,0,,7906.0,4413.0,4454.0
2016,12,39.4765,-6.3722,1087778.0,2_against_freedom,2092.0,0,1,0,0,0,0,0,0,0,,1312.0,706.0,663.0
2016,13,42.5751,-8.1339,2718525.0,2_against_freedom,5838.0,0,1,0,0,0,0,0,0,0,,3736.0,1761.0,1667.0
2016,14,40.4168,-3.7038,6466996.0,2_against_freedom,13350.0,0,1,0,0,0,0,0,0,0,,8609.0,3784.0,3797.0
2016,15,37.9922,-1.1307,1464847.0,2_against_freedom,3032.0,0,1,0,0,0,0,0,0,0,,2122.0,1169.0,1128.0
2016,16,42.6954,-1.6761,640647.0,2_against_freedom,1812.0,0,1,0,0,0,0,0,0,0,,977.0,523.0,748.0
2016,17,43.263,-2.9349,2189534.0,2_against_freedom,7684.0,0,1,0,0,0,0,0,0,0,,6342.0,4788.0,4680.0
2016,18,42.2871,-2.5396,315794.0,2_against_freedom,444.0,0,1,0,0,0,0,0,0,0,,327.0,194.0,165.0
2016,9,35.8894,-5.3198,84519.0,2_against_freedom,322.0,0,1,0,0,0,0,0,0,0,,182.0,109.0,143.0
2016,10,35.293,-2.9387,86026.0,2_against_freedom,290.0,0,1,0,0,0,0,0,0,0,,172.0,82.0,89.0
2015,0,37.3873,-5.9869,8399043.0,2_against_freedom,14587.0,0,1,0,0,0,0,0,0,0,,7364.0,7773.0,7671.0
2015,1,41.6488,-0.8891,1317847.0,2_against_freedom,1384.0,0,1,0,0,0,0,0,0,0,,909.0,909.0,914.0
2015,2,43.3619,-5.8494,1051229.0,2_against_freedom,1155.0,0,1,0,0,0,0,0,0,0,,494.0,513.0,539.0
2015,3,39.5712,2.6466,1104479.0,2_against_freedom,2685.0,0,1,0,0,0,0,0,0,0,,1350.0,1327.0,1384.0
2015,5,28.2916,-16.6291,2100306.0,2_against_freedom,5244.0,0,1,0,0,0,0,0,0,0,,2014.0,2103.0,1983.0
2015,4,43.1828,-3.9878,585179.0,2_against_freedom,864.0,0,1,0,0,0,0,0,0,0,,356.0,331.0,359.0
2015,7,41.6523,-4.7245,2472052.0,2_against_freedom,3208.0,0,1,0,0,0,0,0,0,0,,1242.0,1221.0,1220.0
2015,6,39.8628,-4.0273,2059191.0,2_against_freedom,2707.0,0,1,0,0,0,0,0,0,0,,1303.0,1343.0,1286.0
2015,8,41.3851,2.1734,7508106.0,2_against_freedom,15034.0,0,1,0,0,0,0,0,0,0,,10222.0,10144.0,10819.0
2015,11,39.4699,-0.3763,4980689.0,2_against_freedom,7906.0,0,1,0,0,0,0,0,0,0,,4413.0,4454.0,4640.0
2015,12,39.4765,-6.3722,1092997.0,2_against_freedom,1312.0,0,1,0,0,0,0,0,0,0,,706.0,663.0,629.0
2015,13,42.5751,-8.1339,2732347.0,2_against_freedom,3736.0,0,1,0,0,0,0,0,0,0,,1761.0,1667.0,1761.0
2015,14,40.4168,-3.7038,6436996.0,2_against_freedom,8609.0,0,1,0,0,0,0,0,0,0,,3784.0,3797.0,3846.0
2015,15,37.9922,-1.1307,1467288.0,2_against_freedom,2122.0,0,1,0,0,0,0,0,0,0,,1169.0,1128.0,1191.0
2015,16,42.6954,-1.6761,640476.0,2_against_freedom,977.0,0,1,0,0,0,0,0,0,0,,523.0,748.0,974.0
2015,17,43.263,-2.9349,2189257.0,2_against_freedom,6342.0,0,1,0,0,0,0,0,0,0,,4788.0,4680.0,4713.0
2015,18,42.2871,-2.5396,317053.0,2_against_freedom,327.0,0,1,0,0,0,0,0,0,0,,194.0,165.0,195.0
2015,9,35.8894,-5.3198,84263.0,2_against_freedom,182.0,0,1,0,0,0,0,0,0,0,,109.0,143.0,175.0
2015,10,35.293,-2.9387,85584.0,2_against_freedom,172.0,0,1,0,0,0,0,0,0,0,,82.0,89.0,87.0
2014,0,37.3873,-5.9869,8402305.0,2_against_freedom,7364.0,0,1,0,0,0,0,0,0,0,,7773.0,7671.0,7145.0
2014,1,41.6488,-0.8891,1325385.0,2_against_freedom,909.0,0,1,0,0,0,0,0,0,0,,909.0,914.0,1038.0
2014,2,43.3619,-5.8494,1061756.0,2_against_freedom,494.0,0,1,0,0,0,0,0,0,0,,513.0,539.0,532.0
2014,3,39.5712,2.6466,1103442.0,2_against_freedom,1350.0,0,1,0,0,0,0,0,0,0,,1327.0,1384.0,1590.0
2014,5,28.2916,-16.6291,2104815.0,2_against_freedom,2014.0,0,1,0,0,0,0,0,0,0,,2103.0,1983.0,2228.0
2014,4,43.1828,-3.9878,588656.0,2_against_freedom,356.0,0,1,0,0,0,0,0,0,0,,331.0,359.0,384.0
2014,7,41.6523,-4.7245,2494790.0,2_against_freedom,1242.0,0,1,0,0,0,0,0,0,0,,1221.0,1220.0,1266.0
2014,6,39.8628,-4.0273,2078611.0,2_against_freedom,1303.0,0,1,0,0,0,0,0,0,0,,1343.0,1286.0,1358.0
2014,8,41.3851,2.1734,7518903.0,2_against_freedom,10222.0,0,1,0,0,0,0,0,0,0,,10144.0,10819.0,10904.0
2014,11,39.4699,-0.3763,5004844.0,2_against_freedom,4413.0,0,1,0,0,0,0,0,0,0,,4454.0,4640.0,4863.0
2014,12,39.4765,-6.3722,1099632.0,2_against_freedom,706.0,0,1,0,0,0,0,0,0,0,,663.0,629.0,683.0
2014,13,42.5751,-8.1339,2748695.0,2_against_freedom,1761.0,0,1,0,0,0,0,0,0,0,,1667.0,1761.0,1807.0
2014,14,40.4168,-3.7038,6454440.0,2_against_freedom,3784.0,0,1,0,0,0,0,0,0,0,,3797.0,3846.0,4105.0
2014,15,37.9922,-1.1307,1466818.0,2_against_freedom,1169.0,0,1,0,0,0,0,0,0,0,,1128.0,1191.0,1294.0
2014,16,42.6954,-1.6761,640790.0,2_against_freedom,523.0,0,1,0,0,0,0,0,0,0,,748.0,974.0,711.0
2014,17,43.263,-2.9349,2188985.0,2_against_freedom,4788.0,0,1,0,0,0,0,0,0,0,,4680.0,4713.0,4679.0
2014,18,42.2871,-2.5396,319002.0,2_against_freedom,194.0,0,1,0,0,0,0,0,0,0,,165.0,195.0,150.0
2014,9,35.8894,-5.3198,84963.0,2_against_freedom,109.0,0,1,0,0,0,0,0,0,0,,143.0,175.0,203.0
2014,10,35.293,-2.9387,84509.0,2_against_freedom,82.0,0,1,0,0,0,0,0,0,0,,89.0,87.0,95.0
2013,0,37.3873,-5.9869,8440300.0,2_against_freedom,7773.0,0,1,0,0,0,0,0,0,0,,7671.0,7145.0,6570.0
2013,1,41.6488,-0.8891,1347150.0,2_against_freedom,909.0,0,1,0,0,0,0,0,0,0,,914.0,1038.0,966.0
2013,2,43.3619,-5.8494,1068165.0,2_against_freedom,513.0,0,1,0,0,0,0,0,0,0,,539.0,532.0,660.0
2013,3,39.5712,2.6466,1111674.0,2_against_freedom,1327.0,0,1,0,0,0,0,0,0,0,,1384.0,1590.0,1515.0
2013,5,28.2916,-16.6291,2118679.0,2_against_freedom,2103.0,0,1,0,0,0,0,0,0,0,,1983.0,2228.0,2133.0
2013,4,43.1828,-3.9878,591888.0,2_against_freedom,331.0,0,1,0,0,0,0,0,0,0,,359.0,384.0,375.0
2013,7,41.6523,-4.7245,2519875.0,2_against_freedom,1221.0,0,1,0,0,0,0,0,0,0,,1220.0,1266.0,1260.0
2013,6,39.8628,-4.0273,2100998.0,2_against_freedom,1343.0,0,1,0,0,0,0,0,0,0,,1286.0,1358.0,1099.0
2013,8,41.3851,2.1734,7553650.0,2_against_freedom,10144.0,0,1,0,0,0,0,0,0,0,,10819.0,10904.0,10503.0
2013,11,39.4699,-0.3763,5113815.0,2_against_freedom,4454.0,0,1,0,0,0,0,0,0,0,,4640.0,4863.0,4431.0
2013,12,39.4765,-6.3722,1104004.0,2_against_freedom,663.0,0,1,0,0,0,0,0,0,0,,629.0,683.0,570.0
2013,13,42.5751,-8.1339,2765940.0,2_against_freedom,1667.0,0,1,0,0,0,0,0,0,0,,1761.0,1807.0,1750.0
2013,14,40.4168,-3.7038,6495551.0,2_against_freedom,3797.0,0,1,0,0,0,0,0,0,0,,3846.0,4105.0,3796.0
2013,15,37.9922,-1.1307,1472049.0,2_against_freedom,1128.0,0,1,0,0,0,0,0,0,0,,1191.0,1294.0,1169.0
2013,16,42.6954,-1.6761,644477.0,2_against_freedom,748.0,0,1,0,0,0,0,0,0,0,,974.0,711.0,675.0
